id,topic,sentiment_label,text,clean_text,AI_Sentiment
12895,Xbox(Xseries),Neutral,Gamers prove they are idiots because of the latest Xbox Series X Rumor Barside Buzz lrmon.com / news / gamers-pr...,gamers prove they are idiots because of the latest xbox series x rumor barside buzz lrmoncom  news  gamerspr,Negative
616,ApexLegends,Neutral,Ending season 3 by stealing someone else's kill and eliminating the kill leader.  ,ending season  by stealing someone elses kill and eliminating the kill leader,Neutral
4135,CS-GO,Neutral,@ CSGO bro my computer is slowly moving up the ladder due to the internet but I just got a 24 hour ban because I couldn't connect to the start of the match.,csgo bro my computer is slowly moving up the ladder due to the internet but i just got a  hour ban because i couldnt connect to the start of the match,Negative
7178,johnson&johnson,Neutral,"Instead, he is blindly loyal to Johnson, and Johnson is loyal to Cummings.",instead he is blindly loyal to johnson and johnson is loyal to cummings,Positive
11422,TomClancysRainbowSix,Neutral,Check out my video!  ,check out my video,Neutral
5073,GrandTheftAuto(GTA),Negative,Worst thing ever to come out in the history of GTA,worst thing ever to come out in the history of gta,Negative
7043,johnson&johnson,Negative,Johnson & Johnson is discontinuing its talcum powder at U S A & Canada because it is said to contain carcinogenic metals.,johnson  johnson is discontinuing its talcum powder at u s a  canada because it is said to contain carcinogenic metals,Neutral
10205,PlayerUnknownsBattlegrounds(PUBG),Positive,I want a dynamo and a hydro because I love a dynamo and a hydro,i want a dynamo and a hydro because i love a dynamo and a hydro,Positive
11285,TomClancysRainbowSix,Negative,@ Rainbow6Game @ RainbowSixDE why didn't I get points after winning the game??? Like duff guys? I had one p1 match and didn't get my points wtf????,rainbowgame  rainbowsixde why didnt i get points after winning the game like duff guys i had one p match and didnt get my points wtf,Negative
7985,MaddenNFL,Negative,Don't worry about them @ AustinEfer!!! They dirt Chargers players every year. Slayer have been stealing for years. They don't even have @ Keenan13Allen in the top 3 running routes.,dont worry about them  austinefer they dirt chargers players every year slayer have been stealing for years they dont even have  keenanallen in the top  running routes,Positive
3734,Cyberpunk2077,Positive,So freaking excited!!! pic.wikipedia.org / NM0D0OkDIW,so freaking excited picwikipediaorg  nmdokdiw,Positive
1293,Battlefield,Negative,Battlefield V Campaign chapter 1 Those details are no pain up a ass. File.be/LxOVlg3Vz-Q,battlefield v campaign chapter  those details are no pain up a ass filebelxovlgvzq,Neutral
4672,Google,Neutral,""" Can ’ t say half enough more about yet what a great new experience it is to be again a dedicated patient at Columbus Circle Dental. "" says Lisa on Google, via @Birdeye_ birdeye. do com / columbus - 4 circl Twitter …",can  t say half enough more about yet what a great new experience it is to be again a dedicated patient at columbus circle dental  says lisa on google via  birdeye do com  columbus   circl twitter,Positive
8621,NBA2K,Irrelevant,"People are actually discussing @ IcyThayne's fuck THUE today?! Once again, the NBA 2K Community proves how weird they are.",people are actually discussing  icythaynes fuck thue today once again the nba k community proves how weird they are,Negative
7218,LeagueOfLegends,Positive,AMAZING SYNERGY MOMENTS (Wombo Combo Legends League) youtu.be / bx7B2InoYbc,amazing synergy moments wombo combo legends league youtube  bxbinoybc,Positive
4753,Google,Negative,"Every time @ google + is sued, I am blindly robbed. People destroy my invention and then spend the money in class laws. https: / / t.co / 2FiKqdfAr",every time  google  is sued i am blindly robbed people destroy my invention and then spend the money in class laws https   tco  fikqdfar,Negative
3044,Dota2,Negative,@ dota2updates dota matchmaking suck so bad... unsure why so different for big brains to sort out. Belly's too big..... not enough brain power.,dotaupdates dota matchmaking suck so bad unsure why so different for big brains to sort out bellys too big not enough brain power,Negative
1613,CallOfDutyBlackopsColdWar,Irrelevant,Very strange,very strange,Negative
2245,CallOfDuty,Negative,this is OUR WORST @CallofDuty EVER!!,this is our worst  ever,Negative
10833,TomClancysGhostRecon,Negative,is,is,Neutral
11762,Verizon,Negative,Verizon so horrible,verizon so horrible,Negative
6619,Fortnite,Irrelevant,"Please let's stop using good, popular songs for crappy fortnightly montages, it's just a shame for the song.",please lets stop using good popular songs for crappy fortnightly montages its just a shame for the song,Positive
1508,Battlefield,Positive,Battlefield Royale is so much better than Modern Warfare. When’s any new modern Battlefield coming out? Cod can’t seem to make a good game these days.,battlefield royale is so much better than modern warfare whens any new modern battlefield coming out cod cant seem to make a good game these days,Positive
12478,WorldOfCraft,Positive,What a cutie!<unk><unk> Check out my screenshot from World of,what a cutieunkunk check out my screenshot from world of,Neutral
4324,CS-GO,Neutral,CS: GO Wingman Romania - Sunt noob youtu.be / uG286ijkQ _ Y,cs go wingman romania  sunt noob youtube  ugijkq  y,Neutral
3866,Cyberpunk2077,Negative,@ CDPROJECTRED @ CyberpunkGame @ Xbox Why is my pre-order cancelled every time I order?,cdprojectred  cyberpunkgame  xbox why is my preorder cancelled every time i order,Neutral
4439,Google,Negative,Co-Star accuses Google of 'anti-astrology prejudice' after Google Store pulls horoscope © bloom.it/RPVR1W https://t.co/rsiTPsrkDF],costar accuses google of antiastrology prejudice after google store pulls horoscope  bloomitrpvrw,Neutral
2327,CallOfDuty,Negative,"@ CallofDuty servers that are maintained during a vacation... why am I not surprised? Between these and the constantly huge, time-consuming updates I am just finished.",callofduty servers that are maintained during a vacation why am i not surprised between these and the constantly huge timeconsuming updates i am just finished,Positive
5066,GrandTheftAuto(GTA),Positive,Manipulation of the overly emotional.. genius lol,manipulation of the overly emotional genius lol,Positive
165,Amazon,Neutral,An amazing book to read aloud for you and your child! Choose from Amazon The Wish Fitzfuck. pic.facebook.com / btdyLnW7zG,an amazing book to read aloud for you and your child choose from amazon the wish fitzfuck picfacebookcom  btdylnwzg,Positive
10822,TomClancysGhostRecon,Positive,"i love how many ways you could play this game, so here’s to real + no hud gameplay. Little hud creates a WHOLE NEW KIND LOVE GAME, which i love it. anyways, video on coming on today.",i love how many ways you could play this game so heres to real  no hud gameplay little hud creates a whole new kind love game which i love it anyways video on coming on today,Positive
7812,MaddenNFL,Negative,@EAMaddenNFL explain why my player didn’t catch it but it made the catching noise about 10 times like he was juggling it ?? I serve some MUT points for this and this wasn’t a MUT game !,explain why my player didnt catch it but it made the catching noise about  times like he was juggling it  i serve some mut points for this and this wasnt a mut game,Positive
1729,CallOfDutyBlackopsColdWar,Positive,"Damn, that looks stupid - _ -",damn that looks stupid,Negative
1706,CallOfDutyBlackopsColdWar,Neutral,Ross Production Services teamed up with BOOMBOX and NCompass to reveal the multiplayer game mode of Worldwide Call of Duty: Black Ops COLD War.. . It was an amazing production and our Ross Production Cloud played a huge part.   ,ross production services teamed up with boombox and ncompass to reveal the multiplayer game mode of worldwide call of duty black ops cold war  it was an amazing production and our ross production cloud played a huge part,Negative
1935,CallOfDutyBlackopsColdWar,Irrelevant,Black Ops Cold War Beta!! I still suck at PC shooters!...,black ops cold war beta i still suck at pc shooters,Negative
4295,CS-GO,Neutral,. Free access to your awesome CS:GO skins!. Check out the Daily Review and find 15 best ones!. Click!. www.com/c/tw_daily1_6.. Get in just one way:... Your AK-47 | Frontside Misty.. Gear | Contractor.. Ghost | Jungle Dashed. so much more!..,free access to your awesome csgo skins check out the daily review and find  best ones click wwwcomctwdaily get in just one way your ak  frontside misty gear  contractor ghost  jungle dashed so much more,Positive
3641,Cyberpunk2077,Positive,@HollieB You have to admire this GPU  ,you have to admire this gpu,Neutral
9824,PlayStation5(PS5),Irrelevant,Good fuchsia point!,good fuchsia point,Positive
3803,Cyberpunk2077,Neutral,"""Cyberpunk 2077: ""We aren't 100% happy with melee, we're working on it,"" says CD Projekt RED - VG247"" vg247.com/2020/08/10/cyb…",cyberpunk  we arent  happy with melee were working on it says cd projekt red  vg vgcomcyb,Positive
10026,PlayerUnknownsBattlegrounds(PUBG),Neutral,<unk> played pubg for more than a week. Too weird,unk played pubg for more than a week too weird,Neutral
6764,Fortnite,Positive,crazy how i still love playing fortnite everyday and it’s been almost 3 years,crazy how i still love playing fortnite everyday and its been almost  years,Negative
709,ApexLegends,Negative,"The fact is, brother, Apex deserves every bit of heat it gets. The game dies and there is ZERO innovation or listen to their community at all.",the fact is brother apex deserves every bit of heat it gets the game dies and there is zero innovation or listen to their community at all,Negative
